customer_id,first_name,last_name,city_id,house_number,area_name,birth_date,age
45450,Rene,Paul,91,432,New Boulevard,1982-06-14,43
45451,Leslie,Chavez,39,995,Nobel Way,1975-03-30,50
45452,Nathaniel,Peterson,38,80,Oak Blvd.,1984-11-09,40
45453,Charlie,Melendez,50,459,West Rocky Cowley Freeway,1978-05-21,47
45454,Lloyd,Mcclain,26,83,Rocky Oak Parkway,1985-07-28,40
45455,Bradley,Pena,22,933,Fabien Street,1965-05-13,60
45456,Lorraine,Valentine,62,72,First Road,2004-02-04,21
45457,Cara,Cardenas,87,814,Hague Blvd.,1984-11-13,40
45458,Marvin,Trevino,70,643,White First Street,1983-11-26,41
45459,Darryl,Roman,16,771,Cowley Road,1980-04-12,45
45460,Peter,Mc Millan,1,127,New Drive,1959-12-18,65
45461,Levi,Kim,81,23,Milton Avenue,1965-11-08,60
45462,Oscar,Brewer,69,765,Cowley Parkway,2002-06-22,23
45463,Gregg,Powers,93,929,Second Blvd.,1976-03-29,49
45464,Alonzo,Calderon,92,15,Oak Road,1995-02-10,30
45465,Jamey,Griffin,52,31,White Hague Freeway,1977-01-19,48
45466,Janine,Evans,47,74,First Street,1995-07-24,30
45467,Ricardo,Vasquez,46,27,First Parkway,1999-05-01,26
45468,Jonathan,Hansen,15,65,West Second Road,1986-06-06,39
45469,Marianne,Whitehead,70,20,Rocky Fabien Street,1986-08-11,39
45470,Micheal,Parrish,47,523,Rocky Second Parkway,1960-03-14,65
45471,Edwin,Hammond,28,358,New Drive,1979-11-04,46
45472,Felicia,Escobar,69,90,Cowley Drive,1984-10-30,41
45473,Kent,Garza,55,44,West Second Way,2001-03-27,24
45474,Jean,Tate,93,719,New Street,1995-11-26,29
45475,Maureen,Weeks,47,310,South Rocky Fabien Boulevard,1958-03-04,67
45476,Steven,Chaney,48,643,Cowley St.,2005-07-08,20
45477,Stephan,Huerta,85,58,First Street,1992-08-22,33
45478,Marlon,Roth,92,818,Old St.,2005-09-05,20
45479,Willie,Hodges,86,49,New Parkway,2001-05-20,24
45480,Walter,Moon,44,346,South Hague Way,2002-05-23,23
45481,Christian,Prince,64,42,East New Boulevard,2002-12-08,22
45482,Deanna,Morse,22,23,East Rocky Old Way,1990-04-10,35
45483,Eugene,Liu,61,537,South Green Oak Blvd.,1990-02-09,35
45484,Ann,Berry,22,79,Fabien Road,1955-12-25,69
45485,Dana,Carey,40,236,West Cowley Avenue,1961-12-26,63
45486,Shane,Gallegos,79,534,Nobel Parkway,1956-12-16,68
45487,Kurt,Rowe,38,478,Rocky First Road,1969-09-13,56
45488,Jodi,Schaefer,84,264,First St.,2005-10-28,20
45489,Morgan,Patrick,79,764,Clarendon Street,1955-09-23,70
45490,Melody,Dalton,47,90,Cowley Road,1982-12-13,42
45491,Otis,Kane,82,560,South White Hague Parkway,1968-09-06,57
45492,Franklin,Hebert,10,88,Second Way,1998-09-02,27
45493,Ray,Dodson,95,79,West Fabien Avenue,1999-09-25,26
45494,Ben,Mc Carthy,87,69,Green Milton Boulevard,1984-08-27,41
45495,Isabel,Goodman,85,61,White Old Drive,1989-12-22,35
45496,Jenny,Bond,21,249,Green Hague Freeway,1994-10-14,31
45497,Jess,Jarvis,81,617,Rocky Old Parkway,1975-07-30,50
45498,Trisha,Bradley,16,682,East Oak St.,1964-12-23,60
45499,Randolph,Gilmore,68,23,Oak Blvd.,1987-03-01,38
45500,Brendan,Reed,23,355,Hague St.,1984-04-15,41
45501,Jocelyn,Mccall,91,10,South Clarendon Avenue,2000-12-15,24
45502,Tamara,Zamora,48,15,Green Clarendon Boulevard,1989-10-05,36
45503,Naomi,Mckinney,13,66,West New Street,1972-05-19,53
45504,Kimberley,Key,45,59,White Nobel Street,1989-08-03,36
45505,Devin,Mc Neil,63,678,Oak Street,1968-10-24,57
45506,Stacy,Rodgers,67,22,Oak Way,1999-04-27,26
45507,Brandi,Sampson,80,612,Cowley Boulevard,1994-10-18,31
45508,Lindsey,Santiago,53,361,Green Milton Boulevard,1986-10-23,39
45509,Diana,Madden,76,564,Rocky Clarendon Freeway,1959-08-19,66
45510,Alisa,Chambers,71,155,Second Blvd.,1957-10-04,68
45511,Gabriela,Woodward,73,838,West Clarendon St.,1981-05-09,44
45512,Hannah,Johnson,91,992,Clarendon Way,2003-08-09,22
45513,Kristine,Dunn,80,238,Hague St.,1967-10-25,58
45514,Fernando,Knapp,69,457,Green Second Drive,1980-03-08,45
45515,Jess,Hamilton,33,341,White New Parkway,1994-09-16,31
45516,Nick,Bush,59,199,Clarendon Parkway,1983-11-15,41
45517,Kelly,Shields,8,840,Hague Blvd.,1966-11-13,58
45518,Jeannie,Fisher,71,216,New Boulevard,2000-03-01,25
45519,Tara,Williams,53,53,White First St.,1974-10-10,51
45520,Hilary,Houston,69,16,Oak Avenue,1993-02-17,32
45521,Juan,Rosales,10,99,Milton Drive,1999-08-27,26
45522,Candy,Griffith,59,42,South Rocky Nobel Freeway,1968-08-04,57
45523,Hugh,O'Neal,32,71,West White Cowley Road,1956-05-28,69
45524,Margarita,Jordan,24,953,White Oak Road,1992-10-22,33
45525,Lorie,Lutz,61,86,Fabien Parkway,1974-01-10,51
45526,Enrique,Beard,19,81,White Fabien Way,1969-06-09,56
45527,Monique,Maynard,70,12,Oak Road,1994-05-01,31
45528,Latanya,Choi,64,767,Oak Parkway,1958-10-01,67
45529,Russell,Hall,8,35,Second Street,1974-11-04,51
45530,Randy,Black,27,774,West Rocky Clarendon St.,1966-04-22,59
45531,Tracey,Hill,63,549,First Boulevard,1966-06-18,59
45532,Jeannie,Gillespie,70,691,Green Old Blvd.,1995-08-19,30
45533,Kristen,Rubio,25,218,Green New St.,1959-07-16,66
45534,Janice,Baldwin,64,69,East White Fabien Street,1958-10-29,67
45535,Mindy,Davies,49,200,Nobel Boulevard,1960-11-15,64
45536,Alfonso,Martin,17,68,East Old St.,1999-07-23,26
45537,Karin,Francis,9,36,White Milton Street,2001-01-29,24
45538,Keith,Mc Dowell,17,887,North Rocky First Avenue,2004-08-17,21
45539,Jeremy,Williamson,56,478,Green First Way,2005-10-25,20
45540,Danielle,Hunter,70,532,Clarendon Blvd.,1975-03-18,50
45541,Billy,Yoder,96,336,White Old Blvd.,1971-06-28,54
45542,George,Mason,81,205,First Drive,2002-02-19,23
45543,Andy,Crane,9,439,Milton St.,2003-10-20,22
45544,Erich,Andrews,8,769,East Cowley Boulevard,2001-11-30,23
45545,Adrienne,Sloan,71,346,Second St.,1987-03-08,38
45546,Hugh,Melton,87,85,Old Road,1963-10-07,62
45547,Cynthia,Rosales,26,989,South Clarendon Avenue,1970-10-03,55
45548,Cathy,Reyes,27,739,Old Drive,1998-04-11,27
45549,Nathan,Mendez,54,543,West Green Old Drive,1998-06-15,27
45550,Francis,Peterson,26,591,North Fabien Parkway,1999-08-31,26
45551,Angelina,Mc Knight,14,821,Oak Avenue,1968-09-13,57
45552,Lamont,Avery,11,60,South Old Way,2001-06-13,24
45553,Marilyn,Cunningham,60,50,South Rocky Second Parkway,2005-10-02,20
45554,Tonia,Barnes,95,38,Rocky Oak St.,1975-03-25,50
45555,Abraham,Hartman,13,53,Nobel Street,1968-08-11,57
45556,Arthur,Navarro,32,366,West Clarendon Way,1972-02-09,53
45557,Greg,Brown,17,46,New Way,2004-10-09,21
45558,Juan,Howell,86,37,East White Milton Parkway,1981-10-24,44
45559,Tanisha,Williams,80,309,East Green New Blvd.,1990-01-11,35
45560,Melinda,Estrada,45,93,White Oak Drive,1985-05-29,40
45561,Owen,Pacheco,93,528,West Oak Boulevard,2001-05-20,24
45562,Kari,Braun,16,74,Green Nobel Parkway,2004-10-10,21
45563,Scotty,Newman,45,587,Hague St.,2002-01-01,23
45564,Glenn,Livingston,49,864,Old Blvd.,1980-12-08,44
45565,Christie,Walsh,9,67,West Clarendon Avenue,1998-10-20,27
45566,Iris,Cole,3,81,South First Freeway,1992-05-10,33
45567,Thomas,Olson,67,67,Milton Boulevard,1979-08-16,46
45568,Kelli,Acevedo,16,59,Green Cowley St.,1980-08-24,45
45569,Juan,Schaefer,20,80,First Blvd.,2003-06-26,22
45570,Gerardo,Powell,17,75,West Second St.,1989-08-20,36
45571,Shaun,Haas,51,64,Hague Blvd.,1996-03-04,29
45572,Angelia,Frey,88,655,Green Fabien Drive,1966-02-19,59
45573,Ruth,Best,16,880,East Fabien Avenue,1961-04-20,64
45574,Sean,Cisneros,79,97,Fabien Blvd.,1979-06-14,46
45575,Tanya,Friedman,70,21,First Blvd.,1985-07-28,40
45576,Marla,Barton,25,632,Oak Boulevard,1997-02-05,28
45577,Yolanda,Cabrera,51,14,Nobel Drive,1982-05-14,43
45578,Chasity,Mc Cormick,24,735,North Old Drive,1996-09-15,29
45579,Shane,Moran,49,505,East Rocky Oak Parkway,1998-04-23,27
45580,Bruce,Klein,71,32,South Green Clarendon Boulevard,1978-01-22,47
45581,Antonio,Bailey,89,660,Old Way,1960-02-11,65
45582,Sonia,Mayer,44,594,South White Oak Road,1993-03-13,32
45583,Isaac,Cline,11,28,White Old Blvd.,2000-02-19,25
45584,Noel,Mooney,79,24,Cowley Boulevard,2000-09-29,25
45585,Jeanine,Stephens,13,87,Old Blvd.,1989-11-17,35
45586,Diana,Carroll,53,806,Cowley Freeway,1965-12-16,59
45587,Yesenia,Bass,11,919,Second Road,1957-07-12,68
45588,Nick,Leblanc,26,85,First Street,1981-05-03,44
45589,Johnnie,Coffey,52,636,West Second Drive,2003-01-31,22
45590,Shonda,Christian,17,54,Oak Street,1974-08-23,51
45591,Desiree,Taylor,96,495,Cowley Freeway,1991-09-06,34
45592,Joey,Hunt,20,812,East Milton Street,2001-06-28,24
45593,Joseph,Hutchinson,33,12,Rocky First St.,1995-05-15,30
45594,Serena,Joyce,11,49,Second Avenue,1982-05-09,43
45595,Edith,Wiggins,74,456,South Second Avenue,1963-04-21,62
45596,Brooke,Buck,80,956,New Road,1988-11-11,36
45597,Miriam,Ali,36,48,Nobel Boulevard,1992-11-28,32
45598,Grant,Reyes,56,68,Cowley Way,2001-01-13,24
45599,Terrence,Hendrix,96,265,Fabien Road,1996-02-08,29
45600,Jody,Grimes,68,70,Rocky Second Freeway,1999-04-14,26
45601,Maurice,Lang,21,68,Fabien Parkway,1992-10-27,33
45602,Brenda,Schaefer,10,31,First Boulevard,1956-04-28,69
45603,Nicole,Leonard,7,427,Rocky Oak Road,1978-06-03,47
45604,Jeanne,Gordon,38,16,Nobel Road,1956-02-18,69
45605,Tom,Stevens,72,57,Hague Blvd.,1978-05-19,47
45606,Ismael,Garcia,22,828,Rocky Nobel Freeway,1963-06-06,62
45607,Erich,Cowan,91,50,Rocky Old Avenue,1986-07-18,39
45608,Brooke,Mc Carthy,77,93,White New Street,2001-12-22,23
45609,Kristie,Gilbert,26,725,Fabien Parkway,1999-10-22,26
45610,Rickey,Harris,85,35,Rocky Hague Drive,1989-06-16,36
45611,Kenny,Rubio,78,18,Fabien Boulevard,1989-01-25,36
45612,Alissa,Cardenas,89,73,Green Old Avenue,1959-04-21,66
45613,Johanna,Hanna,37,57,South First Drive,1999-11-18,25
45614,Elizabeth,Wiggins,10,60,Milton Drive,1994-11-02,31
45615,Roxanne,Munoz,53,19,White Fabien Avenue,1987-07-25,38
45616,Glenda,Santana,49,22,Old Parkway,2005-11-15,19
45617,Jenny,Park,6,875,White Old Drive,1988-11-16,36
45618,Jamey,Chambers,63,61,Second Drive,1969-10-12,56
45619,Constance,Singleton,37,40,South Green Cowley Avenue,1957-02-13,68
45620,Gregory,Cooper,52,71,Green Oak Road,1971-04-13,54
45621,Alexis,Wall,88,28,White New St.,1986-01-30,39
45622,Irene,Le,42,477,White Oak Boulevard,1957-07-07,68
45623,Victoria,Werner,61,749,Old Road,1974-08-21,51
45624,Sergio,Nichols,3,78,Green Nobel Freeway,1955-10-03,70
45625,Calvin,Gray,17,61,Hague Way,1955-11-15,69
45626,Lawanda,Hickman,31,17,Green Hague Freeway,1980-06-01,45
45627,Randy,Cohen,55,510,Rocky First Road,2003-03-08,22
45628,Chester,Bonilla,5,19,Milton Drive,1983-02-02,42
45629,Norman,Johnston,6,423,East First Road,1999-02-04,26
45630,Jeffery,Gibson,87,98,Rocky First Avenue,1957-12-17,67
45631,Latanya,Franco,85,87,White New Parkway,1989-12-12,35
45632,Nicole,Townsend,92,41,South White Nobel Freeway,1971-04-01,54
45633,Marcia,Nicholson,25,71,East Rocky Oak Avenue,1959-05-24,66
45634,Bradford,Buck,77,379,North Second St.,1958-09-27,67
45635,Felipe,Krueger,51,469,Green Old Drive,1973-02-07,52
45636,Johnathan,Stanley,79,678,Green Clarendon Blvd.,1970-12-10,54
45637,Kenny,Lloyd,37,54,West New Parkway,1993-02-26,32
45638,Bobby,Tyler,69,21,Green First Boulevard,1999-11-17,25
45639,Chasity,Lynn,7,201,Fabien St.,1980-06-22,45
45640,Grace,Ferguson,88,35,White Second St.,1988-12-02,36
45641,Rodolfo,Matthews,58,540,South Cowley Boulevard,1976-10-26,49
45642,Desiree,Lane,31,35,East Old Boulevard,1992-03-01,33
45643,Kenny,Ochoa,1,677,Green Clarendon Drive,1979-09-17,46
45644,Tracy,Chung,63,37,White Oak Street,1998-10-07,27
45645,Shanda,Lozano,36,358,Hague Way,1964-09-26,61
45646,Frank,Leon,8,33,West Cowley Street,1994-10-14,31
45647,Herman,May,79,824,White Fabien Avenue,1969-03-25,56
45648,Johnathan,Garcia,24,82,Green Hague Road,1977-08-07,48
45649,Donald,Leach,55,24,East Rocky Nobel Blvd.,2004-08-13,21
45650,Rolando,Petty,25,123,Green Second Way,1974-09-09,51
45651,Jody,Doyle,74,890,Old Freeway,1977-03-10,48
45652,Trent,Roberson,70,392,New Boulevard,1961-03-19,64
45653,Micheal,Owen,19,28,South Green First Freeway,1980-10-29,45
45654,Rosa,Hayden,45,21,West White Hague Freeway,2000-12-31,24
45655,Nathaniel,Howard,77,51,Rocky Milton Road,1972-10-30,53
45656,Steven,Ruiz,76,92,Oak Street,1988-03-28,37
45657,Kyle,Sampson,45,38,Second Street,1970-10-18,55
45658,Roy,Castillo,5,919,White Milton Blvd.,1971-07-07,54
45659,Tameka,Cox,21,23,First Blvd.,2003-12-19,21
45660,Rick,Lyons,41,358,White Cowley Blvd.,1965-02-11,60
45661,Cedric,Vance,64,935,Rocky Hague Drive,1978-10-04,47
45662,Owen,Bennett,87,68,New Boulevard,1988-04-27,37
45663,Bret,Henry,71,170,East First St.,1972-10-10,53
45664,Brian,Ford,35,655,North White Clarendon Blvd.,1998-10-04,27
45665,Diane,Rowe,96,832,Green Clarendon Way,1956-03-29,69
45666,Grace,Sherman,83,68,East Fabien Blvd.,1973-12-10,51
45667,Barry,Lutz,65,14,West Green Milton Street,1980-07-05,45
45668,Marianne,Shaw,56,530,Clarendon Drive,1967-11-26,57
45669,Traci,Hebert,56,34,Hague Freeway,1959-06-03,66
45670,Geoffrey,Holden,70,62,North First St.,1990-09-21,35
45671,Frank,Matthews,12,84,Fabien Street,1977-08-07,48
45672,Wayne,Benjamin,33,30,North Old Boulevard,1961-01-03,64
45673,Steven,Norman,56,85,Rocky New Parkway,1973-03-21,52
45674,Shauna,Brady,45,21,Second Boulevard,1955-08-29,70
45675,Gilberto,Crane,90,514,White Cowley Blvd.,2000-03-10,25
45676,Donovan,Bush,58,405,Second Avenue,1982-08-09,43
45677,Tammi,Crane,41,897,First Avenue,1978-08-16,47
45678,Meghan,Rogers,95,27,Rocky Old Street,2002-05-01,23
45679,Johnnie,Mack,64,977,Cowley Way,1995-04-04,30
45680,Karen,York,10,63,South Second Drive,1996-03-17,29
45681,Charles,Lamb,49,25,Green First St.,1974-12-01,50
45682,Rosa,Gregory,31,71,Oak Blvd.,1964-03-29,61
45683,Travis,Grant,46,59,Second Drive,1973-09-28,52
45684,Rex,Lucas,77,328,South New Road,1989-02-02,36
45685,Darrell,Velez,13,84,Rocky First Street,1963-06-01,62
45686,Moses,Johnson,16,85,Nobel Street,1992-05-12,33
45687,Irma,Joyce,73,82,South Green Fabien Avenue,1980-04-09,45
45688,Jeanette,Johns,76,36,Milton Avenue,1959-02-04,66
45689,Alisha,Andrade,1,49,Hague Avenue,1970-06-13,55
45690,Eva,Lozano,72,57,Second Street,1968-06-04,57
45691,Josh,Hampton,34,178,Green Oak St.,1993-02-20,32
45692,Isaac,Joseph,33,99,Green Cowley Drive,1986-06-18,39
45693,Jose,Mc Gee,49,496,Clarendon Way,1981-01-19,44
45694,Dan,Shaffer,63,21,Rocky First Way,1992-01-12,33
45695,Alfonso,Flynn,24,36,White Milton Avenue,1975-03-25,50
45696,Carlton,Tucker,68,22,North Green Milton Boulevard,1966-05-09,59
45697,Mike,Bell,56,677,Rocky Old Parkway,1970-06-27,55
45698,Tia,Harmon,62,86,Fabien Freeway,1966-09-29,59
45699,Elisabeth,Webster,64,92,Clarendon St.,1966-01-17,59
45700,Nicolas,Byrd,49,977,East Fabien Drive,1977-12-11,47
45701,Salvatore,Flynn,40,74,South Second Freeway,1963-06-10,62
45702,Lester,Ellis,23,161,Nobel Freeway,1965-11-10,60
45703,Manuel,George,65,834,Nobel St.,1957-02-19,68
45704,Margarita,House,81,917,Nobel St.,1967-07-25,58
45705,Kathleen,Leach,14,149,South Second Parkway,1972-09-16,53
45706,Erick,Montoya,41,322,Milton Road,1982-09-26,43
45707,Jess,Kim,14,914,Rocky New Street,1961-02-16,64
45708,Jake,Myers,71,61,North White Cowley St.,1988-04-07,37
45709,Joey,Hall,51,66,East White New Way,1965-02-19,60
45710,Gustavo,Bullock,20,42,White Fabien Road,1963-07-18,62
45711,Ricardo,Pearson,35,862,Oak Blvd.,1988-06-06,37
45712,Shari,Mcfarland,47,63,Oak Street,1975-12-27,49
45713,Lester,Shannon,37,846,North Cowley Drive,1966-10-16,59
45714,Terri,Clarke,12,77,Hague Parkway,1968-03-22,57
45715,Alonzo,Bautista,89,22,First Freeway,1979-06-11,46
45716,Daryl,Cummings,33,83,Nobel Parkway,1975-06-25,50
45717,Brian,Hanna,41,55,Rocky Second Road,1983-08-14,42
45718,Lori,Benjamin,91,349,West Second Parkway,1955-09-30,70
45719,Johnnie,Yang,23,29,Green Hague Road,1983-02-11,42
45720,Alfonso,Hampton,80,216,West Nobel Blvd.,1968-07-14,57
45721,Freddie,Kramer,10,18,West White Hague Boulevard,2001-10-18,24
45722,Dianna,Hale,85,14,East New Parkway,1961-05-19,64
45723,Don,Leon,56,86,White Hague Boulevard,1962-05-21,63
45724,Lorenzo,Evans,81,493,East Rocky New Avenue,1999-11-12,25
45725,Terrance,Hogan,37,62,Nobel Street,1959-10-29,66
45726,Nichole,Huber,75,673,South Fabien Boulevard,2003-03-17,22
45727,Israel,Harrington,81,93,White New Street,1970-03-06,55
45728,Toni,Hatfield,90,93,North Old Road,1964-01-22,61
45729,Nichole,Levine,21,81,East New Freeway,1969-09-19,56
45730,Thomas,Yoder,23,355,Clarendon Way,2001-07-21,24
45731,Phillip,Curtis,2,99,Green Fabien Blvd.,1999-08-25,26
45732,Naomi,Mejia,76,586,Rocky First Parkway,1961-08-19,64
45733,Douglas,Salas,31,532,Green First Street,1985-11-14,39
45734,Jeannie,Ruiz,15,236,Rocky Nobel Parkway,1984-12-19,40
45735,Lynette,Kim,66,74,Nobel Avenue,1960-04-21,65
45736,Christine,Navarro,26,82,Green Cowley Way,1972-02-14,53
45737,Shawn,Long,63,32,North Fabien Road,1970-06-16,55
45738,Donovan,Webster,62,77,New Way,2000-10-15,25
45739,Ross,Davenport,64,740,Old Street,1977-08-25,48
45740,Irma,Carroll,68,50,Green Second Blvd.,1973-10-05,52
45741,Aimee,Coffey,3,14,Green Nobel Way,1982-03-17,43
45742,Gabrielle,Bernard,3,98,Green Nobel Freeway,1992-03-04,33
45743,Sherman,Grimes,26,803,Green New Boulevard,1996-06-22,29
45744,Willie,Terrell,78,62,South White New Freeway,1972-08-19,53
45745,Tisha,Hampton,37,320,Cowley Boulevard,2004-10-14,21
45746,Donnell,Henson,83,36,Hague Avenue,1960-04-05,65
45747,Debbie,Ibarra,93,87,Nobel Freeway,1979-09-15,46
45748,Bridgette,Irwin,38,261,South Hague Boulevard,1966-06-27,59
45749,Marshall,Eaton,70,882,Rocky New Street,2000-10-30,25
45750,Brent,Wallace,88,282,Oak St.,1966-06-02,59
45751,Calvin,Garrett,27,354,Rocky Clarendon Way,1959-05-03,66
45752,Vickie,Knight,62,764,First Boulevard,2002-03-28,23
45753,Devon,Williams,39,64,East Hague Drive,1997-09-06,28
45754,Fernando,Branch,81,90,First Drive,1984-01-14,41
45755,Melvin,Avery,39,941,First Boulevard,1999-07-04,26
45756,Victor,Porter,52,842,Hague Avenue,1999-03-06,26
45757,Dean,Harrell,64,544,White Old St.,1968-11-04,57
45758,Micah,Weaver,81,70,Rocky Oak Drive,1988-04-07,37
45759,Karrie,Douglas,45,25,Fabien Parkway,1955-06-13,70
45760,Joann,Blevins,35,887,White Milton Avenue,2004-01-29,21
45761,Paula,Cooper,57,79,White Hague Street,1976-12-16,48
45762,Vickie,Romero,21,11,Green Oak Boulevard,1988-06-29,37
45763,Tabatha,Robertson,50,915,Green Cowley Drive,1982-09-20,43
45764,Lamar,Jennings,28,159,Fabien Boulevard,1956-01-21,69
45765,Kristine,Mack,18,664,Cowley Freeway,1992-09-11,33
45766,Sandra,Gould,55,25,Fabien Street,1963-06-26,62
45767,Ericka,Webb,17,119,West Rocky Nobel Parkway,1997-07-28,28
45768,Priscilla,Copeland,23,86,White First St.,1958-12-29,66
45769,Mathew,Higgins,42,76,Green Milton Drive,1958-09-28,67
45770,Becky,Tate,64,955,Hague Way,1968-03-04,57
45771,Stacey,Douglas,66,10,White New Parkway,1963-09-01,62
45772,Ann,Glover,76,695,East New Avenue,1985-06-27,40
45773,Dorothy,Chambers,27,138,Rocky Clarendon Road,1986-06-15,39
45774,Liza,Hoffman,51,122,Cowley Freeway,1968-06-18,57
45775,Ginger,Whitaker,78,63,Old Boulevard,1955-01-03,70
45776,Kristie,Hodge,8,340,First Boulevard,1958-07-24,67
45777,Kari,Winters,59,319,South Cowley Road,1975-07-14,50
45778,Julian,Morrow,75,84,White Milton Road,1957-05-16,68
45779,Kerry,York,44,177,Clarendon Street,1982-05-16,43
45780,Robyn,Dunlap,50,419,Hague Drive,1982-03-03,43
45781,Micheal,Elliott,79,669,West Rocky Old Avenue,1989-08-15,36
45782,Garry,Hoover,44,20,White Oak Blvd.,1979-07-05,46
45783,Ebony,Banks,20,731,Nobel Parkway,1979-05-09,46
45784,Mathew,Case,30,257,Cowley Street,1971-06-05,54
45785,Jocelyn,Frank,92,75,North White New Way,1974-03-14,51
45786,Norman,Reyes,37,36,East New Boulevard,1995-11-07,29
45787,Austin,Wise,37,791,Oak Road,1966-07-13,59
45788,Demond,Eaton,47,92,North White Second Street,1975-07-18,50
45789,Bernard,Keller,72,60,Fabien Road,1971-08-04,54
45790,Lindsey,Hinton,14,53,Rocky Clarendon Parkway,1983-07-20,42
45791,Paula,Lowery,58,437,Fabien Freeway,1990-10-25,35
45792,Claude,Mata,79,608,Second Road,1995-02-07,30
45793,Jonathon,Kennedy,17,35,West Green New Freeway,1959-10-23,66
45794,Josh,Nolan,29,19,Rocky New Road,1984-09-26,41
45795,April,Webb,12,82,Old Street,1980-04-12,45
45796,Brock,Durham,79,390,Second Parkway,1990-09-10,35
45797,Noah,Hurst,49,18,East First Avenue,1992-01-11,33
45798,Charles,Powers,94,756,Rocky Old Parkway,1963-01-20,62
45799,Ryan,Trujillo,60,67,West White New Street,1974-04-08,51
45800,Edgar,Dalton,79,39,Clarendon Street,1963-06-25,62
45801,Richard,Hoover,66,201,Old Road,1984-11-19,40
45802,Timothy,Butler,70,39,Fabien Road,1968-03-16,57
45803,Jami,Conley,92,90,Rocky Milton Avenue,1984-09-14,41
45804,Brandi,Franklin,7,127,Old Parkway,1973-08-03,52
45805,Angelique,Landry,23,45,Rocky Second Avenue,2001-05-10,24
45806,Jeremiah,Conrad,48,68,White First Way,1964-03-16,61
45807,Chandra,Ponce,35,380,Green First Freeway,1989-09-24,36
45808,Brad,Hurley,85,628,East Green Nobel Drive,1960-04-18,65
45809,Brooke,Adkins,3,126,Rocky New Way,2000-09-18,25
45810,Lana,George,32,70,Second Freeway,1971-11-11,53
45811,Julie,Cannon,90,779,New Drive,1957-06-25,68
45812,Marcos,Henderson,86,80,Rocky Oak Parkway,1961-07-14,64
45813,Gloria,Bruce,38,32,North Second Freeway,1980-04-28,45
45814,Paige,Floyd,91,85,White Oak Drive,1955-10-09,70
45815,Keisha,Johns,52,59,East First Way,1977-12-20,47
45816,Clarence,Weiss,14,10,South White Cowley Freeway,1980-06-26,45
45817,Joshua,Ali,1,664,White New Avenue,1992-09-03,33
45818,Alissa,Thornton,21,991,North First Street,1973-09-05,52
45819,Jenifer,Chung,32,439,White Fabien Boulevard,1983-11-19,41
45820,Darla,Klein,78,78,South Green Old Drive,1983-04-11,42
45821,Erich,Navarro,19,782,Rocky Cowley Road,2003-09-13,22
45822,Whitney,Norman,67,199,Second Road,1979-02-22,46
45823,Natalie,Brewer,47,16,Clarendon Parkway,1989-05-26,36
45824,Julian,Reese,29,34,Milton Drive,1965-12-15,59
45825,Karin,Snow,6,621,Rocky Nobel Freeway,1960-08-26,65
45826,Shannon,Chandler,84,67,Rocky Nobel St.,1971-02-14,54
45827,Fredrick,Wolfe,59,233,Cowley Street,1986-04-14,39
45828,Freddie,Farrell,95,593,Oak Boulevard,1959-04-24,66
45829,Derek,Rivera,40,953,Clarendon Blvd.,1997-08-16,28
45830,Monte,Dunlap,96,249,South Milton Avenue,2001-08-02,24
45831,Courtney,Bonilla,56,502,Rocky Cowley St.,1981-03-12,44
45832,Lee,Burgess,61,90,West Milton Avenue,1970-02-07,55
45833,Katrina,Wright,15,83,Milton Drive,1972-03-04,53
45834,Erica,Vang,62,43,South White Milton Way,1994-09-16,31
45835,Drew,Rios,81,69,Old Freeway,1987-02-13,38
45836,Sheldon,Fisher,9,606,Green Oak Boulevard,1975-09-27,50
45837,Ted,Esparza,48,241,East Cowley Avenue,2004-04-13,21
45838,Kristie,Ramirez,14,747,First St.,1986-10-21,39
45839,Kenya,Forbes,8,163,East Hague Blvd.,1958-11-03,67
45840,Scottie,Ware,45,262,White First Boulevard,1956-02-23,69
45841,Antoine,Pierce,3,461,Green Old Road,1982-01-20,43
45842,Salvatore,Harrell,49,154,Green Nobel Freeway,1994-01-25,31
45843,Renee,Fowler,44,612,Clarendon Road,1996-07-27,29
45844,Ramona,Peterson,41,33,Rocky Oak Blvd.,1986-05-29,39
45845,Sherry,Velasquez,21,593,North Oak St.,1994-05-14,31
45846,Marshall,Liu,69,17,Cowley Drive,1983-05-01,42
45847,Gerard,Parks,42,60,Oak Drive,1967-02-20,58
45848,Joan,Gilmore,23,299,Cowley Street,1989-02-13,36
45849,Erik,Turner,73,40,First Blvd.,1973-06-24,52
45850,Dina,Foley,94,80,South First Parkway,1964-05-31,61
45851,Teri,Rosario,78,168,Old Boulevard,1989-10-30,36
45852,Jocelyn,Page,29,76,First Boulevard,1972-08-08,53
45853,Keri,Cannon,62,126,Rocky Clarendon Freeway,1959-06-17,66
45854,Clayton,Snyder,79,806,New Road,1960-07-22,65
45855,Aimee,Carlson,60,42,New Boulevard,1977-04-30,48
45856,Jackie,Cox,96,485,Green Nobel Drive,1985-05-16,40
45857,Heidi,Acevedo,23,74,New St.,1959-04-18,66
45858,Staci,Hunt,64,610,South Second Way,1960-07-28,65
45859,Guy,Poole,1,63,West White Cowley Way,1962-12-02,62
45860,Darrell,Ingram,35,614,North Clarendon Drive,1966-03-15,59
45861,Roberta,Mejia,85,46,Hague Avenue,1980-12-15,44
